id,mhy_id,name,ingredient,introduction,effect,condition,getting,func_type,rarity,label,icon
293,3865,唯一的真相,"['面粉*3', '兽肉*2', '卷心菜*1']",鹿野院平藏的特色料理。金黄多汁的肉排横卧在嫩滑的蛋液上，散发着令人无法抗拒的香气...迫不及待吃完后，居然有一种想把深藏于内心的秘密一吐为快的冲动，这莫非是平藏的什么秘密武器吗?,队伍中所有角色攻击力提高114点，持续300秒。多人游戏时，仅对自己的角色生效。,鹿野院平藏烹饪炸肉排三明治,【NPC购买】离岛 小吃摊摊主：凉子,二星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/07/13/75610764/9878835781187586db7cf5f141ab6a91_8433086890714828592.png
294,3964,奇怪的紫苑云霓,"['堇瓜*2', '牛奶*3', '薄荷*1', '嘟嘟莲*2']",别具一格的饮品。光看颜色的话似乎还不错，如果能忽略堇瓜处理不当带来的涩味，还算是一杯能被人接受的饮品...,队伍中所有角色滑翔和冲刺消耗的体力降低15%，持续900秒。多人游戏时，仅对自己的角色生效。,完成烹饪紫苑云霓,【任务获取】稻妻活动——《堇庭华彩》：关于拯救狸猫合影板这件事任务活动。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/04/11/75610764/17856dab0c822a2dee5f70955655d7e1_4914628591097925342.png
295,3964,紫苑云霓,"['堇瓜*2', '牛奶*3', '薄荷*1', '嘟嘟莲*2']",别具一格的饮品。在著名小说《拜托了我的狐仙宫司》中登场过的特别饮料，经远航之风与八重堂联合研发，还原了其神奇风味。由于不含豆制品，与容彩祭特别限定款相比，口味略有差别，不过，也就不用担心豆子过敏问题啦。,队伍中所有角色滑翔和冲刺消耗的体力降低20%，持续900秒。多人游戏时，仅对自己的角色生效。,成功烹饪紫苑云霓,【任务获取】稻妻活动——《堇庭华彩》：关于拯救狸猫合影板这件事任务活动。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/04/11/75610764/512a380fb39821c968c472e5239dde39_72491133233525671.png
296,3964,美味的紫苑云霓,"['堇瓜*2', '牛奶*3', '薄荷*1', '嘟嘟莲*2']",别具一格的饮品。蒙德生长的嘟嘟莲和稻妻特产堇瓜，跨越了山海碰撞于一处，柔滑的牛奶与清新的瓜果香气交织相融，带给人耳目一新的享受。难怪书中生病了的将军大人喝完后也会打起精神，简直毫不夸张！,队伍中所有角色滑翔和冲刺消耗的体力降低25%，持续900秒。多人游戏时，仅对自己的角色生效。,完美烹饪紫苑云霓,【任务获取】稻妻活动——《堇庭华彩》：关于拯救狸猫合影板这件事任务活动。,三星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/04/11/75610764/80d2dfe7e42432fbe4541d268530f022_3566654692098496894.png
297,4338,奇怪的咖喱虾,"['虾仁*3', '香辛料*1', '洋葱*2']",须弥的家常菜肴。从浓烈呛鼻的气味中依稀分辨出是咖喱，在糊状物质中好不容易才找到一只干瘪的虾。是咖喱虾没错... 只是如何下口才好呢？,为选中的角色恢复生命值上限的20%，并额外恢复900点生命值。,完成烹饪咖喱虾,【NPC购买】须弥奥摩斯港贾汉吉尔食品店主,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/b50b23dfc9641a8faf91745c83c26d7f_7702292958041903695.png
298,4338,咖喱虾,"['虾仁*3', '香辛料*1', '洋葱*2']",须弥的家常菜肴。浓香的咖喱与海洋气息相结合，虾肉经炖煮变得弹牙，带着鲜味一并融入到咖喱汤汁之中，令人食欲大开在须弥几乎每家每户都会做这道菜肴，但味道大相径庭，可以说一千个须弥家庭有一千种咖喱虾。,为选中的角色恢复生命值上限的22%，并额外恢复1200点生命值。,成功烹饪咖喱虾,【NPC购买】须弥奥摩斯港贾汉吉尔食品店主,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/785b4e2b0350086d74391f61cf92d976_6993059748759148382.png
299,4338,美味的咖喱虾,"['虾仁*3', '香辛料*1', '洋葱*2']",须弥的家常菜肴。醇厚的酱汁浓稠又细腻丝丝渗透入身壮肉硕的大虾中。洋溢满热情的香气，一不留神间便钻入了鼻腔。就算是食不甘味的时节，如此一份菜肴也能令人口水直流了吧。,为选中的角色恢复生命值上限的24%，并额外恢复1500点生命值。,完美烹饪咖喱虾,【NPC购买】须弥奥摩斯港贾汉吉尔食品店主,二星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/6e9f1ee0c81718adf136f14bb628295a_1228599722195416922.png
300,4339,奇怪的绿汁脆球,"['香辛料*1', '土豆*2', '秃秃豆*2']",蘸汁食用的小吃。调配出的绿汁散发着些许不同寻常的微妙气味，颜色似乎也不太对劲... 或许放弃掉蘸汁，直接吃脆球会比较好。,复苏选中的角色，为其恢复250点生命值。,完成烹饪绿汁脆球,【NPC购买】摩斯港贾汉吉尔食品店主,二星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/ee2a8d34c99500e650f533d59fbaa1dc_7324693887443191595.png
301,4339,绿汁脆球,"['香辛料*1', '土豆*2', '秃秃豆*2']",蘸汁食用的小吃。用热油先炸好脆球，戳个洞塞入配料，搭配绿汁一起食用。大小适中，一口一个，是须弥街头常见的特色小吃。,复苏选中的角色，为其恢复400点生命值。,成功烹饪绿汁脆球,【NPC购买】摩斯港贾汉吉尔食品店主,二星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/f342d9b18c4810cdfc7f30549a8c5208_782721830448964358.png
302,4339,美味的绿汁脆球,"['香辛料*1', '土豆*2', '秃秃豆*2']",蘸汁食用的小吃。如同史莱姆一般圆滚滚的脆球，盛着鲜艳神秘的汁水。刚一入口，清凉、刺激、酸爽等多重口味，瞬间在舌尖炸开，带给人如梦似幻般的冲击感。难怪有的须弥人会对此如痴如醉...,复苏选中的角色，为其恢复550点生命值。,完美烹饪绿汁脆球,【NPC购买】摩斯港贾汉吉尔食品店主,二星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/24/75610764/cfa575c0ccfcd39b0da24ef7225659fd_6247885023776746798.png
303,4387,奇怪的薄荷豆汤,"['薄荷*2', '秃秃豆*2']",用料简单的浓汤。加入了过量的水导致汤汁变得很稀薄，比起菜肴更像是饮料。要不再加点冰块，改造成「薄荷豆水」吧...,复苏选中的角色， 为其恢复50点生命值。,完成烹饪薄荷豆汤,【NPC购买】须弥城兰巴德酒馆购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/360bddcbcd48b057f18ee3c7fdb8b083_8590422371623464633.png
304,4387,薄荷豆汤,"['薄荷*2', '秃秃豆*2']",用料简单的浓汤。薄荷与豆子下锅煮熟后打碎至顺滑，小火慢煮收稠出锅，最后缀以豆粒与薄荷叶。成品清新可口，热饮冷食两相宜。,复苏选中的角色， 为其恢复100点生命值。,成功烹饪薄荷豆汤,【NPC购买】须弥城兰巴德酒馆购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/a1eaef9d16cf50b1450ff20cf4c830ca_7150656670780189120.png
305,4387,美味的薄荷豆汤,"['薄荷*2', '秃秃豆*2']",用料简单的浓汤。浓厚的稠汤，带着淡淡的豆香迎面而来；丝滑的口感，夹杂有薄荷清爽的气息。味道朴实但不失可圈可点之处，让人仿佛在凉爽的树荫下漫步，享受着淳朴的快乐。,复苏选中的角色， 为其恢复150点生命值。,完美烹饪薄荷豆汤,【NPC购买】须弥城兰巴德酒馆购买,一星,复活类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/b926cc352a8f6b92e38b13158dd9ab11_5834741519408455029.png
306,4388,奇怪的烤肉卷,"['香辛料*1', '兽肉*2', '面粉*2']",以烤肉为馅的卷饼。焦黑的烤肉宛如木炭一般，就算饼皮再完美也无法拯救了... 看来无论哪一部分都容不得分心呀。,队伍中所有角色攻击力提高66点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪烤肉卷,【NPC购买】须弥城兰巴德酒馆购买,二星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/e99dc745c35db96a9222294811c393a3_4848832674273559829.png
307,4388,烤肉卷,"['香辛料*1', '兽肉*2', '面粉*2']",以烤肉为馅的卷饼。从直立烤肉架上切下兽肉，和蔬菜、酱汁一并夹入薄饼中。一道地道又可口的须弥街头美食就这样简简单单地完成了。,队伍中所有角色攻击力提高81点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪烤肉卷,【NPC购买】须弥城兰巴德酒馆购买,二星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/b90cbac6cb3558e2b233279f05af99a3_7651780776327423898.png
308,4388,美味的烤肉卷,"['香辛料*1', '兽肉*2', '面粉*2']",以烤肉为馅的卷饼。外焦里嫩的烤肉被香辛料注入了灵魂，水灵的蔬菜带来了清爽的口感，薄而不硬的饼皮包裹着美味，一口下去令人直叹满足，就连不小心溢出的肉汁都舍不得放过。,队伍中所有角色攻击力提高95点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪烤肉卷,【NPC购买】须弥城兰巴德酒馆购买,二星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/6056a8e343b5032bacf1a5f6c464589a_2525670537559213622.png
309,4389,奇怪的兰巴德鱼卷,"['须弥蔷薇*1', '鱼肉*1']",略带花香的烤鱼。糟了，与腥气纠缠的焦味已经暴露了厨艺的不精。如果不想在下次点单的时候被兰巴德大叔打二十折的折扣，最好不要让他看到...,为选中的角色恢复生命值上限的8%，并额外恢复800点生命值。,完成烹饪兰巴德鱼卷,【NPC购买】须弥城兰巴德酒馆购买,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/7e778ad1efadf74d2e9a0dea492caa92_3637888409106790908.png
310,4389,兰巴德鱼卷,"['须弥蔷薇*1', '鱼肉*1']",略带花香的烤鱼。据说兰巴德大叔在年轻的时候，曾四处冒险，吃遍了各地的烤鱼他遗憾于须弥没有代表性的烤鱼，亲自创作了这道菜肴。酒馆内的老饕们一致认为，冒险故事的真实性有待考证，但鱼卷的美味是毋庸置疑的。,为选中的角色恢复生命值上限的9%，并额外恢复1000点生命值。,成功烹饪兰巴德鱼卷,【NPC购买】须弥城兰巴德酒馆购买,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/9933413b8ea09b1721c34f4c7b25d312_2055426091542804063.png
311,4389,美味的兰巴德鱼卷,"['须弥蔷薇*1', '鱼肉*1']",略带花香的烤鱼。金黄的鱼肉，宛如染.上晚霞的浪花一般，卷起细碎的蔷薇，带着花香扑面而来。难怪这道菜肴有着「海员的浪漫」这一别称... 莫、 莫非兰巴德大叔的那些冒险故事也不尽是夸夸其谈?,为选中的角色恢复生命值上限的10%，并额外恢复1200点生命值。,完美烹饪兰巴德鱼卷,【NPC购买】须弥城兰巴德酒馆购买,一星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/0bc9fba3f1aecdcfc0f7e1e636ee7f08_890743080165976034.png
312,4390,奇怪的黄油鸡,"['番茄*3', '香辛料*1', '禽肉*3', '黄油*1']",风味浓郁的菜肴。没有估算好调味料的用量，导致成品味道过重而变得呛人。吃的时候多喝点水的话，勉强能囫囵吞咽下去...,队伍中所有角色攻击力提高160点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪黄油鸡,【NPC购买】须弥声望等级1奖励。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/594b2f31e1ff4eebfb92ab8b9b61fc81_9006368220399276919.png
313,4390,黄油鸡,"['番茄*3', '香辛料*1', '禽肉*3', '黄油*1']",风味浓郁的菜肴。腌制好的鸡肉块，先用油炸一遍。 加热黄油再加入番茄碎和香辛料，煮成糊状后加入炸好的鸡块。成品配上主食一起吃，是最能拨动须弥人心弦的美味。,队伍中所有角色攻击力提高194点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪黄油鸡,【NPC购买】须弥声望等级1奖励。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/3ef1548b087eb472a9bc74e9cbe8ff8f_3096098986374824414.png
314,4390,美味的黄油鸡,"['番茄*3', '香辛料*1', '禽肉*3', '黄油*1']",风味浓郁的菜肴。柔滑的酱料均匀地包裹着每一块软润多汁的鸡肉，入口后丰富多样的调味料又带来了一场「美味元素爆发」...哎呀，不知不觉盘中空空如也，连最后一滴酱汁都被蘸着馕吃光了。,队伍中所有角色攻击力提高228点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪黄油鸡,【NPC购买】须弥声望等级1奖励。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/a5084130ec83d29243d0ff44ed42fa74_6308469776025993975.png
315,4390,摩拉急速来,"['番茄*3', '香辛料*1', '禽肉*3', '黄油*1']",多莉的特色料理。付了一大笔餐费后，终于有幸吃上了桑歌玛哈巴依老爷亲手制作的料理。丝滑的酱汁如同绸缎一般包裹着紧实的鸡肉...在这欲罢不能的美味影响下，竟然有种奇妙的冲动——还想要掏出摩拉，再买一份！,队伍中所有角色攻击力提高274点，持续300秒。多人游戏时，仅对自己的角色生效。,使用角色多莉烹饪黄油鸡,【NPC购买】须弥声望等级1奖励。,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/75610764/86cc405f533143f8fd71a2ad35762429_3107465285035446134.png
316,4608,奇怪的口袋饼,"['牛奶*2', '面粉*3', '番茄*2', '兽肉*3']",肉馅过多的面饼，粗糙的饼皮如同沙砾一般磨过舌尖，加上已经是去原有色泽的肉馅...恐怕只有饿了三天的迷路之人才愿意接受这份食物。,为选中的角色恢复生命值上限的30%，并额外恢复600点生命值。,完成烹饪口袋饼,【任务获取】完成魔神任务第三章·第一幕「穿越烟帷与暗林」,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/27/1694811/e75b3943b8491bb5ecc355fc8783cc67_5834477535690528598.png
317,4608,口袋饼,"['牛奶*2', '面粉*3', '番茄*2', '兽肉*3']",内馅多样的面饼。扁扁的面团经过烤制后，像炮鲀一般变得圆鼓鼓的，切开后就像口袋一样，由此而得名。据说以前的须弥人偏好蘸酱直接吃，而现在的主流吃法则是，往里塞入各种各样的馅料，大口大口吃下。,为选中的角色恢复生命值上限的32%，并额外恢复1250点生命值。,成功烹饪口袋饼,【任务获取】完成魔神任务第三章·第一幕「穿越烟帷与暗林」,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/27/1694811/ff350d4c87a0243f368f9779a0b7affb_8889749201279866490.png
318,4608,美味的口袋饼,"['牛奶*2', '面粉*3', '番茄*2', '兽肉*3']",内馅多样的面饼。酱汁像是灯光一般，衬托出舞台中央食材的魅力，肉香和蔬菜的脆爽配合得天衣无缝，这个「口袋」就像是魔术表演中的百宝袋一般，带给人接连不断的惊喜。,为选中的角色恢复生命值上限的34%，并额外恢复1900点生命值。,完美烹饪口袋饼,【任务获取】完成魔神任务第三章·第一幕「穿越烟帷与暗林」,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/27/1694811/a5c68d0743bf7e008339c17019c2a2f7_8759335713845423155.png
319,4608,憧憬,"['牛奶*2', '面粉*3', '番茄*2', '兽肉*3']",柯莱的特色料理。松软的饼皮内塞满了营养丰富的配菜，方便携带又管饱。柯莱补充说，里面夹着的肉排名为「巡林员烤肉！」。嗯——不禁让人联想起一个红色的活泼身影...这也是根植于柯莱内心深处的美好憧憬吧。,为选中的角色恢复生命值上限的40%，并额外恢复2350点生命值。,使用角色柯莱烹饪口袋饼,【任务获取】完成魔神任务第三章·第一幕「穿越烟帷与暗林」,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/27/1694811/ff350d4c87a0243f368f9779a0b7affb_8889749201279866490.png
320,4635,奇怪的奶香菌菇脆塔,"['蘑菇*3', '奶油*1', '面粉*4', '奶酪*2']",口感酥脆的小吃。从配菜的干瘪憔悴中看出放置时间已久，面包片失去了水分，变得又干又硬，一口下去，腮颊隐隐发酸...下次要记得趁热吃...,为选中的角色恢复生命值上限的30%，并额外恢复600点生命值。,完成烹饪奶香菌菇脆塔,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/678d90f47a4e539a2267e612b8ee52cc_8504933611577313021.png
321,4635,奶香菌菇脆塔,"['蘑菇*3', '奶油*1', '面粉*4', '奶酪*2']",口感酥脆的小吃。在面包片上放上食材和奶酪，烘烤而成。仅是闻到香气，便令人满心期待，一口下去，鲜美中满口尽是令人无法抗拒的香甜。,为选中的角色恢复生命值上限的32%，并额外恢复1250点生命值。,成功烹饪奶香菌菇脆塔,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/12408ab2641a8225eb4e00af5bc2147e_5968410710632814715.png
322,4635,美味的奶香菌菇脆塔,"['蘑菇*3', '奶油*1', '面粉*4', '奶酪*2']",口感酥脆的小吃。若有似无的奶香在舌尖微微化开，柔韧的菌菇与其融合，随着松脆面包片的咔嚓咔嚓声... 这无与伦比的满足感，让人连指尖残留的面包屑都不想要放过。,为选中的角色恢复生命值上限的34%，并额外恢复1900点生命值。,完美烹饪奶香菌菇脆塔,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,回复类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/fd96a96687c65782458a45595c988e71_7084907836973936337.png
323,4636,奇怪的日落莓莓茶,"['糖*2', '日落果*3', '树莓*3']",酸甜怡人的果饮。为了压住酸涩的味道，不小心加入了过量的糖。本想着喝一杯解解渴，没想到越喝越渴，还是再加点水吧...,队伍中所有角色攻击力提高160点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪日落莓莓茶,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/d8c95b03926c2275c6059ad549b47192_442819676459601103.png
324,4636,日落莓莓茶,"['糖*2', '日落果*3', '树莓*3']",酸甜怡人的果饮。醇正的茶底，融合了果物的芳香。清凉的口感伴随着咕咚咕咚的声响，能驱散所有的燥闷烦热。,队伍中所有角色攻击力提高194点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪日落莓莓茶,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/0ed08b61dfac831b3cc20df9ed5e7d98_6289275642792885742.png
325,4636,美味的日落莓莓茶,"['糖*2', '日落果*3', '树莓*3']",酸甜怡人的果饮。绵长空幽的茶香带着思绪走远，仿佛置身于枝叶繁茂的果园之中，一阵风拂过，送来甘甜沁爽的果香，引人沉醉。,队伍中所有角色攻击力提高228点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪日落莓莓茶,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,三星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/4712872b84d62c9d65fdff9361ab8baa_6620359418720311844.png
326,4637,奇怪的肉肉烤蘑菇披萨,"['兽肉*4', '蘑菇*3', '面粉*4', '奶酪*2']",烘烤而成的披萨。奶酪和配菜杂乱地挤作一团，散发着腻人的气息，厚硬的饼底更是加大了这场挑战的难度。嗯——问题到底是出在烘烤时间上呢，还是发酵程度上呢?,队伍中所有角色攻击力提高224点，暴击率提升6%，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪肉肉烤蘑菇披萨,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,四星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/85a084f8ad341a7dac7f933f2b12a188_3627055607947223298.png
327,4637,肉肉烤蘑菇披萨,"['兽肉*4', '蘑菇*3', '面粉*4', '奶酪*2']",烘烤而成的披萨。大块大块的兽肉，佐以新鲜蘑菇，铺满整个饼皮。再配合拉丝的香甜奶酪，简直令人难以抗拒。刚一出炉就会被一抢而空，因此，品尝美味的秘诀在于眼疾手快。,队伍中所有角色攻击力提高272点，暴击率提升8%，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪肉肉烤蘑菇披萨,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,四星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/b22d68eb809af8f7ab4483505813b2ee_6869148409664154844.png
328,4637,美味的肉肉烤蘑菇披萨,"['兽肉*4', '蘑菇*3', '面粉*4', '奶酪*2']",烘烤而成的披萨。肉块的浓郁脂香丝丝渗入松软的饼底之中，与鲜美蘑菇的配合可谓绝妙。一口下去，醇香的奶酪味扑面而来，让人不禁沉醉其中，这块尚未吃完，便忍不住伸手探向下一块...,队伍中所有角色攻击力提高320点，暴击率提升10%，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪肉肉烤蘑菇披萨,【其他】必胜客联动：【必胜邀约，风起之旅】游戏邮箱领取,四星,攻击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/c3cf1bca7fd0a1d606ce32b567de53db_1170351364335799486.png
329,4638,奇怪的杂菇荟萃,"['星蕈*1', '树王圣体菇*1', '蘑菇*1']",经过派蒙苦思冥想改良后的兰那罗烧菇，其实也就是市面上常见的须弥烧菇多加了点调味料。该说是野性的味道好呢，还是应该说...充满了没有洗干净的泥土的芬芳。唉，此等自然馈赠，可能只有林中的山猪才能甘之如饴吧。,队伍中所有角色防御力提高88点，持续300秒。多人游戏时，仅对自己的角色生效。,完成烹饪杂菇荟萃,【任务获取】须弥任务:梦中的苗圃,二星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/8311da490460c02a34f6c2ba160dc255_2909243376975981542.png
330,4638,杂菇荟萃,"['星蕈*1', '树王圣体菇*1', '蘑菇*1']",经过派蒙苦思冥想改良后的兰那罗烧菇，其实也就是市面上常见的须弥烧菇多加了点调味料。选用三种不同蘑菇，经过适当处理，用简单的手法就能烹饪而成，口感和香味均有可取之处。,队伍中所有角色防御力提高107点，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪杂菇荟萃,【任务获取】须弥任务:梦中的苗圃,二星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/8d77567992bf071bdc096f27064dfe49_2580346491930964369.png
331,4638,美味的杂菇荟萃,"['星蕈*1', '树王圣体菇*1', '蘑菇*1']",经过派蒙苦思冥想改良后的兰那罗烧菇，其实也就是市面上常见的须弥烧菇多加了点调味料。火候和时间根据蘑菇的种类进行了细微调整。由是，三种菇的口感和风味也产生了奇妙的区分，令人回味无穷。究竟是一起咽下，还是一只一只细细咀嚼比对，那就看个人的爱好了。,队伍中所有角色防御力提高126点，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪杂菇荟萃,【任务获取】须弥任务:梦中的苗圃,二星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/2df03a9fbd1d940bd5aa15608d557dc8_7253043178698788316.png
332,4638,巡林官精选,"['星蕈*1', '树王圣体菇*1', '蘑菇*1']",提纳里的特色料理。由巡林官提纳里精心挑选出的可食用菇组成。除了寻常菇类，还有从未见过的神秘品种。未经任何香料调味，反而更加凸显出菌菇本身的鲜美... 如此难得的珍馐美味，一定让他花了不少研究工作以外的时间吧。,队伍中所有角色防御力提高151点，持续300秒。多人游戏时，仅对自己的角色生效。,使用角色提纳里烹饪杂菇荟萃,【任务获取】须弥任务:梦中的苗圃,二星,防御类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/024d73fb4b3212a0facf5c9f80645a65_1595548744931587220.png
333,4639,奇怪的雨林沙拉,"['薄荷*2', '墩墩桃*2', '须弥蔷薇*2']",经过派蒙苦思冥想改良后的兰那罗沙拉，但实际上在须弥却是早已有之的做法。墩墩桃散发着近乎熟烂到发酵的古怪味道，薄荷与蔷薇的比例也相当失衡...,"队伍中所有角 色冲刺消耗的体力降低15%,持续900秒。多人游戏时，仅对自己的角色生效。",完成烹饪雨林沙拉,【任务获取】须弥任务:梦中的苗圃,二星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/c1b36842bf354a29c1ce930ff54f8213_7663807636913032826.png
334,4639,雨林沙拉,"['薄荷*2', '墩墩桃*2', '须弥蔷薇*2']",经过派蒙苦思冥想改良后的兰那罗沙拉，但实际上在须弥却是早已有之的做法。墩墩桃十分鲜脆，替代过甜白糖的是口感清爽的薄荷，为增加风味放入略加挤压的须弥蔷薇。是兼具味觉和嗅觉双重享受的清新菜肴。,队伍中所有角色冲刺消耗的体力降低20%，持续900秒。多人游戏时，仅对自己的角色生效。,成功烹饪雨林沙拉,【任务获取】须弥任务:梦中的苗圃,二星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/23a9784ce283fd36875d2ca93240ee86_1429144240116978630.png
335,4639,美味的雨林沙拉,"['薄荷*2', '墩墩桃*2', '须弥蔷薇*2']",经过派蒙苦思冥想改良后的兰那罗沙拉，但实际上在须弥是早已有之的做法。选用的墩墩桃质地脆嫩，入口多汁，伴随薄荷的清甜和蔷薇成熟后散发的沁香直入腹中具备适宜的甜度与恰到好处的冰爽，这就是所谓的「快乐的味道」吧。,队伍中所有角色冲刺消耗的体力降低25%，持续900秒。多人游戏时，仅对自己的角色生效。,完美烹饪雨林沙拉,【任务获取】须弥任务:梦中的苗圃,二星,体力类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/6148e94909aeaad8d9a49a61b118d5a3_2628178450268161002.png
336,4640,奇怪的马萨拉芝士球,"['奶酪*1', '香辛料*1', '土豆*2']",经过派蒙苦思冥想改良后的兰那罗料理，但其做法在须弥本地其实早有流传。芝士球没有炸透，咬进去的时候品尝到的是夹生芝士的口感，土豆也脆生生的，下次再炸久一点吧...,"队伍中所有角色暴击率提升6%,持续300秒。多人游戏时，仅对自己的角色生效。",完成烹饪马萨拉芝士球,【任务获取】须弥任务:梦中的苗圃,二星,暴击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/477af3923d1de9a72d84db92e828135d_5035599965310197249.png
337,4640,马萨拉芝士球,"['奶酪*1', '香辛料*1', '土豆*2']",经过派蒙苦思冥想改良后的兰那罗料理，但其做法在须弥本地其实早有流传。以特殊方式加入香料，出锅时就带有诱人的香气。芝士球口感绵长，咬开小口，融化的芝士便即刻涌出，配上炖至软烂的土豆，吃下后非常有饱腹感。,队伍中所有角色暴击率提升9%，持续300秒。多人游戏时，仅对自己的角色生效。,成功烹饪马萨拉芝士球,【任务获取】须弥任务:梦中的苗圃,二星,暴击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/cc2f1dc5dab4fd6eaa34f8f9dfeb0292_8041251128916510385.png
338,4640,美味的马萨拉芝士球,"['奶酪*1', '香辛料*1', '土豆*2']",经过派蒙苦思冥想改良后的兰那罗料理，但其做法在须弥本地其实早有流传。特殊的香料使用方法，让食材本身的味道愈加彰显。给予味蕾的微小刺激，更是增添了味觉层次... 芝士球外壳酥脆内里酥软，配合热乎乎的土豆，两者的口感相辅相成。,队伍中所有角色暴击率提升12%，持续300秒。多人游戏时，仅对自己的角色生效。,完美烹饪马萨拉芝士球,【任务获取】须弥任务:梦中的苗圃,二星,暴击类,food,https://uploadstatic.mihoyo.com/ys-obc/2022/08/31/75610764/f0cd20ceb9318f42437be542134de37f_7289946623016620810.png
